周期产量,tmax01,tmax02,tmax03,tmax04,tmax05,tmax06,tmax07,tmax08,tmax09,tmax10,tmax11,tmax12,tmin01,tmin02,tmin03,tmin04,tmin05,tmin06,tmin07,tmin08,tmin09,tmin10,tmin11,tmin12,tave01,tave02,tave03,tave04,tave05,tave06,tave07,tave08,tave09,tave10,tave11,tave12,racc01,racc02,racc03,racc04,racc05,racc06,racc07,racc08,racc09,racc10,racc11,racc12,NDVI01,NDVI02,NDVI03,NDVI04,NDVI05,NDVI06,NDVI07,NDVI08,NDVI09,NDVI10,NDVI11,NDVI12
-2.110517023,6.046848545,12.04489653,13.86888526,21.00827844,26.26921448,28.2769285,28.31728598,28.77246,24.12269519,17.12739887,12.57725776,6.257572913,-6.138711186,-0.529915334,3.606796795,8.488264354,13.53047977,17.50037631,18.67975071,18.63767639,13.04508467,8.231114777,1.315404512,-2.406632169,-0.043203199,5.731020694,8.716274693,14.75385701,19.90686735,22.90068204,23.50787861,23.69233301,18.58109125,12.69176857,6.96046568,1.917544681,0.956765055,15.04351827,39.73792207,9.734120425,45.51053128,67.41723731,263.802503,109.6307676,65.09586777,49.57612755,6.390484052,8.61218429,0.27882258,0.27920612,0.320405315,0.48131341,0.524576382,0.582118519,0.688848799,0.755129918,0.73647991,0.61787382,0.438364309,0.29863959
0.626642635,7.555974511,13.27024364,14.97412992,21.61774945,28.25307422,30.14396749,30.3912993,30.31919953,25.82645012,19.39831783,14.58022043,7.983874738,-4.297737818,1.282888636,5.056612542,10.18903711,16.14182139,20.10411833,20.97656609,20.58172855,15.24831787,11.26194896,3.602552203,-0.172041764,1.626972148,7.25023201,9.997969829,15.90852672,22.21589322,25.11490719,25.68932715,25.46316705,20.54228537,15.34437356,9.124709978,3.891183283,0.015133877,21.06012804,56.0017462,9.861932507,55.83701983,65.40512215,291.2881839,104.6508149,47.02334104,26.98585562,8.093480808,9.733003476,0.308063793,0.316964362,0.400002435,0.501544753,0.411444823,0.428577758,0.625190483,0.735549297,0.674935822,0.452751467,0.279367215,0.232226007
0.297842212,7.584609375,13.39450887,15.74477955,21.71747885,29.23472552,31.43209564,32.20255189,31.97331753,27.4016238,20.76651202,14.56032487,7.974864746,-4.538437721,1.560711527,5.710750197,10.65576179,17.40564557,21.314926,22.77084289,22.70317087,17.03874719,12.23727764,4.061175522,-0.328692969,1.520881676,7.473627246,10.73781899,16.1576955,23.29737015,26.3245933,27.50232019,27.34307795,22.20827568,16.51933497,9.361948864,3.811136904,0.063455658,20.8347095,62.29097855,17.24862387,58.7635321,81.10688062,292.9819573,171.5339449,41.80183487,23.01062693,8.738302797,11.95902145,0.484142218,0.515956305,0.655162086,0.740836233,0.624266781,0.462408959,0.712095927,0.836646431,0.664895373,0.329863636,0.358905893,0.439830165
3.535594779,7.899865313,13.9937107,15.69326143,21.43993719,29.2249776,30.15044934,32.63279437,31.96864312,27.38993723,21.77053007,16.13342332,9.606289341,-2.795507643,3.342318066,6.904043155,11.42219225,18.19429477,21.58086269,23.22214709,22.41253378,16.51630754,12.72933513,4.739487872,1.159703513,2.568553409,8.652695426,11.2840071,16.44784366,23.67857132,25.83382744,27.9139264,27.2007636,21.91334246,17.25085346,10.45179692,5.339892207,1.511203498,58.76105032,86.57273523,46.56350107,121.5620132,116.6194311,458.4745295,135.1284464,36.26949674,29.73347921,19.83588627,17.62897154,0.433654345,0.454148089,0.593979648,0.670846306,0.502153131,0.557320048,0.716122355,0.7237804,0.644426463,0.433049165,0.400949057,0.430027159
-1.607129449,8.495270569,14.31997508,16.06614841,21.99415061,29.76141851,30.98730552,32.58998087,32.23298072,27.66061006,21.9061604,16.37224618,9.628438101,-3.15127565,3.261418792,6.638767799,11.03410083,17.83478504,21.61761079,22.98089602,22.12582496,16.20429378,12.63540769,4.536216522,1.031238339,2.707280652,8.824517694,11.3077785,16.49402617,23.82215249,26.25712501,27.75812062,27.17100215,21.895706,17.29147449,10.48033602,5.322713225,1.648365204,43.452375,73.34059221,32.82695865,108.6093153,119.3508327,378.8608267,113.3650833,39.99648367,31.69524978,18.09130166,17.55712524,0.375934509,0.465723896,0.601631526,0.618499097,0.359243907,0.462052741,0.726109217,0.776155143,0.690712605,0.375128493,0.310672501,0.402625689
0.628615529,8.212343271,13.706702,15.42415627,22.02184188,28.89681772,31.11359699,31.37820634,31.43751193,27.03264224,20.41779179,15.16600769,8.694937275,-3.726711646,1.869479247,5.507473462,10.89373189,16.9026519,21.25583412,21.84136935,21.50863064,16.22324,11.92377048,4.071311433,0.328977828,2.245612354,7.756702102,10.44913214,16.46677922,22.91297004,26.21166828,26.60289295,26.47164894,21.6186595,16.17073294,9.634377982,4.474686556,0.065053244,22.78170381,59.13644724,12.76243949,61.78247821,67.46761862,296.9168443,114.4323814,41.65682478,25.46853824,9.303097782,10.64385285,0.402032227,0.421371515,0.480864783,0.539928022,0.396835842,0.406547311,0.605071831,0.710554811,0.685964426,0.406705512,0.333382631,0.349205035
1.173467031,7.702215144,14.19739805,16.00618849,21.4457806,28.67116736,29.96308026,33.31262293,32.54676515,27.64163131,22.36680745,16.73667353,10.23990855,-1.838713069,4.08136423,7.770745473,12.11501408,18.73083681,22.28368492,23.99043601,23.12542212,17.04036572,13.02658231,5.111638524,1.867440221,2.945323494,9.162271538,11.84848798,16.77496463,23.64831231,26.12939521,28.67739085,27.8031643,22.34184234,17.71557651,10.905239,6.037376914,10.43563662,85.28151523,102.341845,67.28155033,157.8217818,127.0901088,459.2842162,144.3119608,23.37264119,30.04324802,26.31746755,23.09182741,0.330898412,0.354544781,0.485951997,0.566717483,0.486676522,0.652137743,0.802550558,0.779888088,0.645638435,0.462415969,0.390058028,0.364069678
0.305106019,8.052050114,13.82129846,15.73781324,21.62095656,29.32995457,30.61708419,32.05558069,31.54122994,26.90239175,21.2118452,15.44339409,8.839521725,-3.464350796,2.816970375,6.43041006,11.14100229,17.84635515,21.46958985,23.14168581,22.3296127,16.49009114,12.88701585,4.730409989,1.037015949,2.318678863,8.329726498,11.08621874,16.37289288,23.56719806,26.02927115,27.64259674,26.93599095,21.69658303,17.0560365,10.124943,4.935307534,0.395532654,39.53906072,72.08728523,28.60194733,88.66815581,96.58270331,381.4813285,132.0603664,37.39610544,29.02050403,16.09014889,15.75887749,0.411924977,0.422170778,0.574674382,0.663083003,0.475004408,0.518463097,0.581791536,0.67057405,0.667103139,0.393484387,0.439436745,0.47465985
0.527763368,8.3974168,14.02804432,16.20212211,21.78238002,29.83708432,31.52878239,32.66605141,32.15959371,27.42868976,21.56466813,15.68523992,8.980442831,-3.613284083,2.396125506,6.390313758,10.81346852,17.89889261,21.9204794,23.20258365,22.39400329,16.58496342,12.90498142,4.557564521,0.727767524,2.376660579,8.20599641,11.31697419,16.28201112,23.86743492,26.77952004,27.94538725,27.28302533,21.98717707,17.24428053,10.17499995,4.8164208,0.276937279,33.67961257,65.466882,26.52555349,78.61900365,89.42638379,370.6392067,140.2162361,34.77527676,27.08773109,15.21383766,13.64215862,0.582980818,0.603738069,0.712499291,0.756535545,0.485427037,0.445284082,0.728668866,0.78628157,0.559774766,0.269709706,0.487670718,0.618100517
0.787162826,6.486764714,12.91549774,14.84898178,21.62002303,28.57771523,32.22319001,32.11504484,31.73585987,26.75045238,19.09106333,13.47499994,7.090837119,-6.249547528,-0.14932127,4.083597199,9.535407339,16.32850659,20.85904924,21.81549771,22.03574677,16.2247739,10.87058818,2.433823509,-2.0076923,0.118325795,6.365158396,9.415949916,15.57907256,22.46391391,26.57567902,26.99434387,26.89977337,21.50045253,14.97850682,7.925791921,2.541289593,0,9.42692749,46.64510936,12.38227849,41.46432679,73.21185287,178.2621405,171.2012659,67.59229002,24.39148446,3.413924052,10.40345224,0.318555715,0.423863125,0.494570445,0.656571578,0.58773103,0.474805655,0.642710525,0.791016462,0.689031525,0.416592007,0.331365941,0.357852829
0.519627028,8.187415762,13.97805241,15.56569291,22.6468914,29.26741575,31.81955031,31.59363278,31.53850179,27.20359549,20.10846436,14.97273414,8.470711593,-4.144494347,1.305842694,5.048014941,10.64382018,16.76314607,21.05580518,21.57378292,21.50704129,16.50404513,11.69565541,3.862546839,-0.20029963,2.058876368,7.646142263,10.26187264,16.67048691,23.00741573,26.42576779,26.54876407,26.51595525,21.86816491,15.90704121,9.415580449,4.124943755,0,14.78977638,51.54864218,8.721725243,45.8600639,57.34680512,247.6296324,108.7640575,45.47587867,25.14169332,5.986102233,7.222603804,0.364202955,0.405481068,0.474700406,0.539386285,0.422895301,0.391272594,0.59805886,0.712264038,0.613614696,0.349846364,0.304083084,0.300962801
0.250319508,7.851714006,13.89746644,15.37570787,22.10730263,29.1865874,32.37049195,32.0695972,31.97362086,27.54500721,20.12354675,14.75365124,8.1977646,-4.684202552,0.892548431,4.618330767,9.808643807,16.4228016,21.11609582,21.70402405,21.60730247,16.48733257,11.64307008,3.377794337,-0.816989567,1.586736235,7.348733319,9.978688413,15.90849472,22.81549905,26.72369599,26.8236953,26.8073018,22.01296586,15.88539489,9.083606837,3.660953778,0,9.294285723,47.05248121,9.974135333,32.79413533,60.28030077,201.9252634,121.4793987,55.19624064,26.74571429,4.901353427,4.844661637,0.459924349,0.499107357,0.644231674,0.704857828,0.530398566,0.373340738,0.609048691,0.790704509,0.641070478,0.316536171,0.37392486,0.417647624
2.317389681,7.47506852,13.23977172,15.95739727,21.99488573,29.35447482,31.49922375,32.40196407,32.30228352,27.39657531,21.03589051,14.64780835,7.96059369,-4.810913244,1.461141548,5.900365313,10.92575343,17.57858453,21.40981702,22.80995437,23.07899572,17.12529667,12.29132416,3.944246536,-0.526940642,1.349863014,7.372237479,10.8784474,16.47086748,23.46657524,26.48388122,27.59579945,27.71863034,22.25977161,16.68287673,9.299041058,3.674840162,0.22125229,23.35946067,59.67335466,21.08478063,58.69675504,93.0185557,349.4842778,193.4718005,51.8129799,22.12961611,8.493190157,15.80251371,0.50539239,0.581066386,0.63989456,0.7240203,0.656775911,0.527432113,0.676412317,0.834073199,0.714470572,0.397435935,0.401329186,0.490767635
1.289584862,8.353281087,13.94867173,15.9464063,21.92000003,29.63507817,31.5924222,32.44570332,32.08460925,27.43968762,21.33640613,15.59507811,8.924531148,-3.563281219,2.233828123,6.15945317,10.93781248,17.70039051,21.87640614,22.88367196,22.14515603,16.50726569,12.67874997,4.375000035,0.546171879,2.395781306,8.05031264,11.06023443,16.42554696,23.6821874,26.78179667,27.64578124,27.12234383,21.9864063,17.00187512,10.03859394,4.709453043,0.239506179,27.7811729,59.61435188,21.08688272,68.99861116,79.39128085,339.9177467,132.4000001,34.70393522,25.4618827,13.05401235,12.28680553,0.488027276,0.521390066,0.613942056,0.669327419,0.423873333,0.417705624,0.662878758,0.755853898,0.682113817,0.377451139,0.312772619,0.379338921
3.481185286,7.991950758,14.00434794,16.16909555,21.74999997,29.67491202,31.21592273,32.67479396,32.23272616,27.4213863,21.35475892,15.19095189,8.683372514,-3.72679202,2.409635736,6.301821446,10.90417149,17.89712074,21.48102216,23.22826092,22.61134003,16.7615744,12.59753235,4.470505318,0.383313756,2.124911846,8.139482957,11.27173912,16.29782588,23.80005845,26.31222097,27.99571091,27.43495868,22.10828478,17.00534667,9.877967007,4.515981187,0.320308798,31.64530861,62.36918037,27.63171022,66.87274347,72.11496426,387.1542758,142.6505939,34.185095,24.86543942,13.27749406,13.70653206,0.483432799,0.556626725,0.68866226,0.733377341,0.613007569,0.436837706,0.662527216,0.78676546,0.701627146,0.399592364,0.340800994,0.440095773
-0.084106344,7.955262617,13.0167324,14.74019102,20.63454432,26.91446959,28.13865477,29.05009336,29.14347099,24.63197013,18.92931285,14.90724521,8.257380123,-3.395432837,2.098754415,5.898090078,9.607452782,15.37903258,19.10483704,20.82794275,20.10861535,14.13678639,11.1928794,3.980838689,0.976416849,2.27836828,7.560846991,10.28953706,15.10917585,21.13506327,23.63419139,24.94251609,24.61212373,19.39460245,15.0540793,9.46178119,4.597612612,1.622595949,25.32117205,55.43076765,22.69653323,81.02174992,99.78929007,304.6885473,112.9291787,66.0788692,48.90183656,11.85924473,14.27271973,0.333010414,0.317292373,0.406624132,0.683979673,0.685236325,0.757233686,0.760896195,0.839823028,0.791866591,0.689841576,0.527611256,0.351430912
1.862258436,8.388002507,14.17561604,16.2619321,21.77892319,29.8450062,31.31089481,32.76070074,32.20583655,27.56186807,21.70836576,15.79922174,9.162451384,-3.5866407,2.539040203,6.439364513,10.82075224,17.93450042,21.71485096,23.15246481,22.36971418,16.568807,12.73560312,4.491310001,0.624448776,2.38962395,8.362840308,11.35330716,16.28488972,23.86219157,26.52542177,28.00505844,27.31939002,22.03223103,17.21815859,10.18151741,4.878404782,0.34184074,38.40280693,71.25215391,30.54719318,84.74660575,89.06161881,393.1180155,142.6654049,35.89497386,27.2864883,16.14458233,14.54993471,0.558109048,0.586233008,0.738284596,0.778509136,0.50501529,0.451304001,0.675752813,0.711509226,0.533163263,0.227900252,0.432583102,0.558833178
0.856733509,6.32728777,12.38629391,13.9088613,20.97573494,27.69507252,30.47581797,30.52865413,30.44012399,25.98476183,18.61093166,13.67192545,7.130890316,-5.177971051,0.261614905,4.087122164,9.648074568,15.88757757,20.02848875,20.41511382,20.35660439,15.34467917,10.58501036,2.679089011,-1.569772255,0.553457549,6.281200868,8.997846783,15.29242238,21.79101447,25.23660465,25.45573487,25.40194628,20.69577641,14.63469974,8.167784672,2.782815744,0,9.346927845,45.45072162,10.48346392,32.87006187,60.65208248,202.2341444,132.7641651,64.46432989,30.85839176,4.378804122,4.845484466,0.336692631,0.342709698,0.44398977,0.561019132,0.507015377,0.481146024,0.619417137,0.724917598,0.625079977,0.376290458,0.320357204,0.292009963
-0.70261598,7.937788136,13.88377876,15.57723504,21.81963135,29.3097693,31.56995418,32.07539138,31.86433147,27.26589841,20.40718886,14.68082954,8.210967766,-4.142672708,1.774377874,5.421751146,10.60387102,17.36755737,21.26764982,22.59032251,22.44894001,16.92082935,12.1118894,4.099354751,-0.022396314,1.890783386,7.822304274,10.52608292,16.18322588,23.3434098,26.3894005,27.35677416,27.16110635,22.11428615,16.28423957,9.423870814,4.075391634,0.021823205,19.75736649,60.47633519,14.52016576,54.7151934,70.72255983,271.0449359,145.7177714,40.44171266,23.1446593,8.803591183,10.9417127,0.365312049,0.477897686,0.614385533,0.678287867,0.581129592,0.476196129,0.70624563,0.801911234,0.701184181,0.416734631,0.27783095,0.308282791
1.408724734,8.336707878,14.17376041,16.20440752,21.77679013,29.7683883,31.0539945,32.62610192,32.06411832,27.51391221,21.69814014,15.86721756,9.252272588,-3.520592288,2.677410463,6.441322358,10.93581269,17.89607405,21.58987643,23.15268634,22.36818147,16.58581298,12.7475895,4.570110158,0.827410466,2.443112975,8.43567485,11.30716232,16.37038539,23.78939355,26.28285102,27.9322314,27.2400135,21.99876053,17.22293362,10.26432512,5.005096406,0.437044539,43.63056661,76.57435913,34.04446693,94.71551961,97.28839407,412.3348181,140.4877868,36.94905536,28.46106612,17.13569498,15.4662618,0.557074312,0.563316542,0.698352605,0.733213218,0.455932296,0.46595403,0.68869416,0.710024052,0.54964356,0.26571868,0.448335845,0.544550993
6.814250648,9.345798729,15.0875039,16.45838714,22.60458613,30.058295,31.25730997,32.74558328,32.50840245,28.02791637,22.09966155,16.91108014,9.989966195,-2.803816569,3.727639275,6.71341953,10.98768855,17.71148039,21.6195447,23.48913518,22.48694975,16.37983979,12.91172663,4.810064646,1.55053863,3.27694674,9.413542453,11.59901525,16.80523213,23.88891928,26.48476453,28.10437082,27.49769161,22.22997858,17.50332412,10.84841475,5.792151504,4.021273339,41.83841443,68.26121826,42.85610651,140.7954698,138.3882463,357.807438,104.8772575,57.8275176,42.81857973,21.6906336,21.71864084,0.387810677,0.53390264,0.705905721,0.669369122,0.314753985,0.388635009,0.70142762,0.768675784,0.673968196,0.359097907,0.348527626,0.488195548
0.117447888,8.373570005,13.96005908,15.84427996,22.08589754,29.4110453,31.50749512,31.94891487,31.76607456,27.23431943,21.01005919,15.5014793,8.95404345,-3.663116362,2.102564073,5.905226834,10.90660743,17.33708078,21.63136088,22.30512826,21.72988164,16.21706099,12.36104537,4.199013806,0.501775153,2.359368843,7.992209148,10.8747534,16.50848132,23.37751474,26.60226821,27.12642989,26.72721886,21.7312622,16.68915174,9.88185409,4.684615406,0.182404696,25.1154451,58.26226787,15.43333333,64.76207237,74.81270767,314.3932555,110.4442816,40.09002932,26.8962854,10.96324534,11.67653951,0.424979502,0.457804947,0.530950499,0.587283536,0.384195862,0.382466554,0.591496742,0.716500265,0.716018446,0.403795526,0.301449869,0.329321178
1.324394223,7.647166113,13.64221913,16.02555244,21.66772354,29.42521587,30.92656072,32.78222888,32.42425549,27.76772343,21.61402506,15.04236319,8.696781897,-3.939289137,2.638184435,6.534678157,11.13472625,17.82483176,21.5649378,23.35706034,22.86119081,16.89048953,12.4877041,4.236215142,0.228626327,1.850528319,8.157252654,11.25465902,16.37915445,23.66292059,26.20389119,28.07483218,27.6667151,22.32920243,17.05691664,9.624447687,4.469260354,0.473836663,38.34762587,64.44966759,31.33703702,71.22953458,86.39249756,445.8235519,151.9593542,41.27920229,24.91115863,13.18366557,14.79487187,0.544527894,0.60242978,0.717819755,0.775159614,0.647771238,0.413248162,0.651416909,0.778217096,0.619531374,0.317511604,0.488213678,0.630469765
1.542164644,8.203846228,13.99345331,15.83036012,21.84508972,29.43477908,31.41726654,32.41276594,32.15302759,27.49247139,20.94738139,15.26366612,8.726677602,-3.520703746,2.199754481,5.910065428,10.95597373,17.63837958,21.52512278,22.78289698,22.39999966,16.82184912,12.28960724,4.392798775,0.304746326,2.341325716,8.097217813,10.89975456,16.35564608,23.55531932,26.42062163,27.61456622,27.2911617,22.17356827,16.64672654,9.829541622,4.526677552,0.146862269,26.42567243,60.18207006,21.24849226,65.56976369,66.95101893,334.1511816,138.5461289,35.85167067,23.58598207,11.81980442,11.94148321,0.515479446,0.590364301,0.69850491,0.738282022,0.609746245,0.4586334,0.699740278,0.81295002,0.707211227,0.385592202,0.365608941,0.455433702
0.196527247,9.22195006,14.86037465,16.21940438,22.40004809,29.8209415,30.91623439,31.92800185,31.74947161,27.32804987,21.38232465,16.46234385,9.49716614,-3.169548485,3.170124889,6.387656119,10.5121518,17.24543698,20.98270885,22.8156101,21.82463991,15.90480339,12.58967342,4.457828984,1.328194019,3.045629198,9.040489891,11.28400567,16.48266108,23.50168082,25.94884721,27.34606151,26.76335269,21.63184444,16.99822277,10.45076854,5.382036484,2.215103412,35.38398268,67.5526696,34.74184705,122.5173642,118.0367965,335.1105819,104.2920154,55.20827322,40.45444927,17.50966811,19.85339117,0.383700757,0.432952493,0.559223515,0.593391485,0.366549311,0.456764281,0.687214275,0.745449448,0.66398547,0.44401286,0.405982205,0.426744708
-0.207880486,8.368980826,13.78936165,15.43113091,21.80750265,29.1324752,31.63124347,31.92855494,31.93348219,27.49977604,20.63180302,15.26472565,8.690145654,-3.538857757,1.81030233,5.467413244,10.70582308,17.0986564,21.72777172,22.31265398,22.06282205,16.75543122,12.03415457,4.186450091,0.246136625,2.410190398,7.799440151,10.44703232,16.25162354,23.14759267,26.65229621,27.09104163,27.01634946,22.14020173,16.31153392,9.746136612,4.422284509,0.096247242,21.59602641,58.42052979,15.38256073,61.00938187,65.77516555,289.9688743,130.6226272,37.31964679,23.0196467,9.691501095,10.24083884,0.539239956,0.567403381,0.671269235,0.691777772,0.523716621,0.395742763,0.590568594,0.718146772,0.645706754,0.295697923,0.436156152,0.536368897
3.618979647,8.061971031,13.91660043,16.0890215,21.62744751,29.6347226,30.93736751,32.89947161,32.36111149,27.788558,21.878902,15.51699736,9.105555587,-3.383928584,2.968452407,6.720502583,11.1929233,18.06878333,21.66825454,23.36937802,22.71144217,16.87579318,12.68002647,4.58849198,0.591997367,2.330820123,8.453505119,11.41931193,16.42949709,23.87208947,26.27328007,28.11792373,27.54986792,22.33121644,17.27460287,10.06203703,4.834523879,0.803597129,44.31608901,73.95945056,36.50170047,85.46239377,88.28057552,459.7465664,134.5792675,38.89038583,26.47710925,15.81563129,15.31190323,0.562843134,0.605703143,0.724235821,0.74670597,0.61554189,0.446890393,0.694664549,0.738090015,0.56760081,0.302393508,0.502822905,0.639467226
0.304680824,7.901602362,13.86614245,15.61682492,21.52290803,28.9764985,30.24178043,31.22795254,30.80510378,26.04798223,20.38792281,15.07566766,8.583145419,-3.694005932,2.397507412,6.095519315,10.61902078,17.21427299,20.7889614,22.16928782,21.29267063,15.42824926,12.28495548,4.154747756,0.712314543,2.102433258,8.168605384,10.84261126,16.06857571,23.07697327,25.54124624,26.71540064,26.02578635,20.73833826,16.36741842,9.680593522,4.613412504,0.264918525,28.50071112,61.33318519,18.17386667,71.59804443,87.29120006,307.1124447,103.6621333,46.08014814,31.37365924,12.36595555,12.90965921,0.334709204,0.32733925,0.430229178,0.62077354,0.535625475,0.602347494,0.739526124,0.7671706,0.694548108,0.538510339,0.445146198,0.366678304
3.236282375,7.734158977,13.55783413,16.10489647,21.8460254,29.39349055,31.21226989,32.53963145,32.27062225,27.59481586,21.3205643,14.81555296,8.348271853,-4.282315697,2.164861738,6.266532303,10.96468897,17.53525351,21.42972323,23.23767271,23.02384801,17.04107155,12.46002296,4.247523012,0.073617513,1.726497709,7.89452774,11.13801856,16.39170522,23.49078336,26.2873272,27.8761518,27.64303037,22.30063353,16.90587522,9.52165902,4.213075991,0.30492469,33.02560832,62.59878334,26.9767671,68.43064882,84.08186561,409.4501738,166.832503,42.11396294,23.97850519,11.41205099,14.08980306,0.524523923,0.565754584,0.66981997,0.756803047,0.652204383,0.431496913,0.649672511,0.793577279,0.625721496,0.328331129,0.475992151,0.596790839
3.44512923,4.133144082,8.668227117,18.60160789,21.72718685,28.71423195,30.87947976,32.41957527,31.76312025,27.81735198,22.48586283,15.53602837,10.48543737,-4.473427921,-3.482174943,6.325626549,11.43234046,17.47692663,20.92799028,23.38666627,21.51044921,18.3526237,13.20349871,5.098723311,-1.421985802,-0.177635937,2.626382946,12.47560279,16.58595757,23.06950381,25.8643967,27.96898333,26.64061519,23.06297896,17.84576773,10.35300225,4.526855766,37.14895538,4.548100677,22.89686611,130.7018991,79.78836675,44.78304845,287.4903134,180.5528964,47.06538462,39.05840455,7.715052276,1.36866094,0.494267912,0.646387906,0.761329732,0.796969538,0.57831072,0.308203319,0.535738088,0.75331304,0.626550014,0.306932925,0.564389413,0.567047666
1.148879154,4.024771535,7.877868104,18.11771588,22.48781724,28.64314742,31.0673099,32.18634505,31.29101536,27.041472,22.17010141,15.22106599,9.533553239,-5.352741049,-4.809796921,5.19614212,11.17472069,16.90182746,20.13167524,22.43147244,20.86025396,17.34492408,12.12923856,4.327817258,-2.745583753,-0.656751273,1.507055841,11.65822326,16.82949223,22.7640609,25.5643657,27.32045647,26.07629471,22.19121864,17.15228473,9.778274032,3.41512691,16.65386154,5.406287128,9.971039577,77.76861346,55.62777224,53.64534652,206.7150001,119.7305941,55.1449505,19.97683195,5.395643542,0.491930697,0.194694142,0.224820087,0.326840071,0.439431016,0.42172859,0.463607208,0.690104927,0.717691547,0.486157075,0.335943434,0.343593438,0.293227858
2.051649949,4.073297894,8.373916781,18.54226369,21.90530485,28.64305968,31.30159138,32.42077824,31.69946934,27.53421763,22.43068064,15.18213975,10.18328922,-4.543501285,-3.77931034,6.225375733,11.50848812,17.43580877,20.95623347,23.10548221,21.40221007,18.1943414,13.13810794,5.1793987,-1.673916901,-0.23695845,2.287798426,12.40106086,16.69442981,23.07099939,26.12263512,27.78602993,26.54482776,22.87259024,17.77161785,10.22077796,4.259416505,29.71051697,3.725133686,17.1348485,110.0724599,69.56470585,37.53458112,274.7435832,173.9334224,43.57762917,34.30044562,7.504545469,1.023885924,0.311478969,0.467617302,0.626970584,0.703080686,0.548374822,0.38074716,0.655978784,0.839340522,0.722683906,0.358662725,0.473721347,0.475847486
0.017007145,3.29857143,8.226428642,19.04428568,22.35857145,29.47928566,30.49714294,31.46785716,30.36571439,25.87071434,21.47928577,14.68642859,9.740714366,-6.23642853,-5.070714252,4.725000048,10.1757143,15.65214282,18.30142863,20.3428571,19.07999996,15.69857145,10.66428575,3.820000013,-3.183571422,-1.46428572,1.576428563,11.8878572,16.28642855,22.54214279,24.40357131,25.92000013,24.70714275,20.79357131,16.06857149,9.274285725,3.262142854,14.61831008,5.682394337,14.82183105,64.05915483,47.13732397,39.00211275,159.5028174,110.9077464,85.3985917,29.000704,11.6570421,0.311267617,0.156283213,0.172611057,0.26366897,0.394075642,0.432016391,0.470764196,0.602038636,0.651140543,0.622822744,0.459455106,0.349873481,0.272364646
0.317716559,3.735561484,8.759893074,18.89465242,22.37627009,29.1249332,31.37466562,31.85508019,30.52018719,26.46530752,21.93609621,14.95568183,10.19137701,-5.399732637,-4.078876992,5.205013367,10.78823531,16.33816843,19.88101606,21.32232616,19.74745988,16.74879682,11.75942513,4.466243294,-2.408623003,-0.830347596,2.346323519,12.02827539,16.55635024,22.72934491,25.63328875,26.5816845,25.16323527,21.59752677,16.84385031,9.724197824,3.876671087,15.99393332,5.903800039,16.61006665,70.1418,59.22726658,38.83426667,195.2912667,121.1914001,74.91840011,31.91673339,12.11326661,0.446666671,0.203676013,0.26318321,0.335069576,0.397247665,0.355171846,0.303123149,0.473559855,0.653641712,0.594419479,0.389653183,0.372795244,0.348565841
0.516882375,2.585520343,6.95633487,16.76312214,20.91990956,27.30509067,29.61074648,31.10248829,29.90723963,25.71775997,21.27330325,14.38699094,8.691855215,-5.945361926,-5.159615378,4.256787302,9.989592758,15.72386866,18.99015846,20.78676465,19.47047492,15.89140265,10.78076932,3.202828044,-3.688914048,-1.634162892,0.866855217,10.47002266,15.49366518,21.48800902,24.30248885,25.94739846,24.66436634,20.83099568,16.03404987,8.779524865,2.503506771,10.69357901,5.168105298,9.92115789,65.84442112,40.65136842,62.81694735,156.0153684,97.10505276,76.65178942,18.68315791,5.646421061,0.332210536,0.219501329,0.275425299,0.395983843,0.576776157,0.55534369,0.521960806,0.644973608,0.747230992,0.673172242,0.452587988,0.416456815,0.366039335
0.659897731,3.926584294,8.403746451,18.33654826,21.50458349,28.25101631,29.49406139,33.06652047,31.59864508,28.43192513,22.76663988,16.0807096,11.60135513,-2.649143097,-1.886408911,7.709286538,12.95292945,18.68114795,21.60797155,23.91721784,22.02223997,19.27772018,13.9388202,6.059346319,0.070227183,0.659705067,3.312116409,12.98206454,17.24380227,23.41115961,25.58110836,28.54180969,26.80195262,23.82223973,18.35962521,11.11865293,5.841092075,64.12159588,10.06288207,45.341445,146.9946408,125.680548,77.99225886,333.8000791,263.9440254,42.10170702,65.46673276,22.38531163,3.509289401,0.197935295,0.301551925,0.396816419,0.469885315,0.436599274,0.540718575,0.690647889,0.708896238,0.539505354,0.448903561,0.406733609,0.324268736
0.941449491,3.431338496,7.179794023,17.73198211,21.67992272,27.92824954,30.76306297,31.84710401,31.21731015,26.69009034,21.8137705,14.52702705,8.706435069,-5.848069546,-5.232882898,5.035199452,10.77760619,16.7289576,20.19227849,22.59047641,21.20965284,17.28841709,12.12490362,3.903861004,-3.033462015,-1.233783777,1.016602313,11.33069499,16.24504516,22.36132517,25.46537953,27.17799296,26.19646127,22.01692406,16.9893822,9.211583045,2.858429873,15.8282706,5.925398876,7.085130818,76.7226546,53.86751757,64.21640071,255.3036375,117.5627952,52.73350349,17.22992975,4.996490068,1.435290358,0.261252378,0.303577848,0.487258343,0.631661215,0.557216004,0.416022798,0.632640537,0.810993455,0.708393007,0.393924416,0.376944412,0.350514698
